56,2758
45,2774
53,2835
149,2870
318,2897
446,2867
557,2867
739,2731
426,2753
469,2696
299,2769
102,2722
86,2751
82,2766
99,2814
190,2843
339,2843
458,2823
532,2820
726,2703
403,2741
434,2681
265,2753
76,2682
54,2714
48,2728
64,2791
163,2826
314,2832
439,2811
527,2790
686,2630
449,2819
482,2758
309,2833
105,2776
82,2806
80,2824
99,2879
204,2912
352,2909
487,2893
563,2876
734,2700
428,2744
478,2691
282,2751
84,2711
69,2737
61,2754
69,2808
179,2835
334,2841
466,2823
581,2801
717,2699
435,2666
484,2616
282,2674
79,2623
55,2646
46,2658
54,2714
152,2751
314,2760
454,2757
566,2755
747,2626
410,2740
451,2684
269,2754
76,2699
60,2729
53,2745
59,2806
156,2836
320,2835
446,2825
526,2818
722,2679
434,2696
475,2634
317,2708
112,2665
92,2697
84,2711
100,2764
204,2791
360,2789
473,2771
543,2757
708,2605
410,2823
457,2767
272,2839
63,2771
51,2806
47,2821
63,2877
166,2920
316,2915
441,2906
546,2897
709,2723
409,2688
448,2641
283,2702
78,2642
59,2672
51,2689
69,2744
159,2783
311,2777
437,2764
519,2747
717,2613
365,2786
413,2738
247,2795
57,2728
38,2754
30,2770
39,2821
133,2872
277,2874
393,2867
477,2858
659,2748
443,2654
487,2609
305,2685
104,2648
85,2666
77,2674
81,2736
203,2777
365,2759
487,2729
565,2713
752,2620
475,2670
495,2607
300,2655
72,2550
40,2586
33,2623
35,2688
141,2744
322,2755
472,2739
633,2737
816,2598
527,2790
542,2749
384,2783
223,2700
197,2718
185,2743
187,2798
276,2836
421,2853
530,2851
633,2848
751,2762
506,2683
527,2642
351,2670
166,2608
150,2630
144,2653
154,2705
235,2740
390,2754
504,2747
630,2743
759,2663
442,2709
467,2666
301,2688
109,2605
93,2626
80,2641
76,2693
166,2744
319,2767
434,2765
571,2764
713,2677
473,2702
484,2660
344,2706
146,2647
136,2663
116,2677
113,2720
215,2761
370,2767
481,2766
603,2744
703,2660
472,2697
489,2651
332,2688
145,2620
128,2646
121,2664
127,2715
207,2750
365,2769
480,2764
624,2749
733,2660
478,2685
506,2645
348,2656
187,2574
172,2583
157,2594
150,2641
229,2693
378,2733
478,2744
577,2746
706,2681
475,2780
513,2742
325,2736
167,2635
147,2653
131,2664
128,2711
205,2771
362,2822
472,2841
550,2862
734,2796
467,2645
490,2596
350,2644
146,2600
125,2624
116,2640
127,2692
219,2730
382,2720
475,2701
573,2694
693,2597
472,2622
494,2580
304,2606
113,2519
96,2544
85,2554
91,2614
174,2657
334,2690
462,2704
563,2703
736,2599
440,2680
460,2642
281,2667
132,2567
110,2584
99,2603
89,2663
166,2705
318,2736
436,2748
554,2742
699,2639
535,2760
557,2720
389,2760
229,2677
210,2699
198,2721
200,2772
277,2821
434,2836
543,2830
668,2820
787,2713
364,2793
396,2762
260,2765
128,2670
110,2686
90,2697
76,2747
142,2797
287,2836
383,2861
471,2858
588,2786
433,2703
457,2659
262,2693
94,2619
67,2645
52,2662
60,2714
135,2758
308,2783
427,2775
555,2765
693,2674
516,2716
547,2685
367,2691
209,2584
180,2601
170,2621
169,2678
253,2739
411,2776
521,2787
628,2802
771,2740
462,2671
476,2630
310,2663
148,2582
122,2604
116,2622
117,2665
206,2730
358,2746
464,2739
575,2731
710,2632
478,2739
507,2691
335,2713
176,2628
152,2650
142,2665
142,2721
230,2774
379,2799
480,2803
588,2808
720,2742
465,2669
497,2630
328,2643
179,2578
147,2596
138,2605
136,2654
211,2692
356,2716
467,2723
569,2734
721,2658
431,2663
448,2622
268,2667
106,2596
85,2619
69,2637
67,2696
163,2739
322,2747
435,2731
533,2717
677,2611
511,2684
528,2640
352,2669
193,2587
165,2617
154,2632
148,2683
230,2731
392,2754
508,2746
611,2744
770,2645
488,2611
517,2562
368,2593
210,2516
193,2534
175,2546
180,2596
249,2642
386,2672
497,2665
663,2672
741,2563
519,2728
546,2690
375,2716
199,2632
179,2650
168,2666
169,2722
250,2770
409,2807
525,2792
634,2802
759,2697
500,2698
513,2652
334,2725
138,2693
118,2712
98,2729
108,2793
214,2817
390,2795
505,2769
666,2738
751,2640
480,2644
497,2604
328,2631
164,2576
145,2595
128,2608
130,2669
220,2703
374,2711
475,2709
629,2696
717,2609
482,2627
502,2580
332,2631
141,2570
119,2590
104,2603
114,2664
208,2701
372,2711
494,2699
608,2691
744,2589
492,2645
515,2599
335,2632
170,2572
148,2592
133,2608
124,2663
213,2707
375,2710
499,2707
649,2707
768,2599
476,2687
503,2643
334,2687
150,2629
129,2655
113,2667
117,2722
220,2759
384,2763
491,2734
620,2724
741,2628
448,2738
464,2690
279,2726
95,2646
77,2664
59,2687
62,2739
152,2792
324,2815
448,2801
584,2796
713,2706
477,2820
495,2772
304,2823
138,2761
113,2788
97,2801
103,2860
186,2896
359,2910
477,2891
597,2876
749,2768
427,2679
444,2641
267,2673
121,2616
105,2628
91,2638
89,2693
163,2729
325,2748
429,2746
561,2742
686,2665
439,2705
471,2665
312,2715
138,2646
120,2670
101,2684
102,2738
198,2781
344,2788
466,2774
552,2774
720,2651
446,2664
460,2609
285,2667
104,2593
84,2617
79,2632
79,2691
154,2730
318,2753
433,2744
565,2758
712,2681
461,2716
488,2661
294,2708
99,2632
74,2660
63,2677
69,2740
159,2771
323,2788
457,2786
597,2794
747,2687
507,2751
527,2701
352,2744
181,2657
157,2688
152,2698
135,2752
227,2814
385,2827
511,2817
625,2824
767,2732
476,2745
494,2712
384,2734
173,2633
148,2645
132,2644
111,2697
187,2759
338,2799
471,2829
592,2830
770,2681
497,2667
511,2623
328,2661
181,2603
165,2623
151,2635
153,2691
233,2733
394,2740
505,2733
615,2730
745,2653
404,2698
421,2652
273,2701
109,2655
95,2678
90,2685
96,2735
169,2766
320,2769
419,2757
519,2744
654,2651
422,2840
440,2792
270,2835
105,2792
86,2803
58,2812
56,2866
142,2910
303,2921
435,2909
564,2904
702,2809
424,2660
440,2626
279,2649
119,2589
95,2617
83,2627
81,2673
172,2719
331,2727
428,2728
544,2731
649,2637
495,2755
509,2712
349,2741
173,2657
150,2678
136,2695
142,2741
229,2797
389,2824
495,2817
609,2813
748,2727
479,2737
486,2684
326,2755
172,2700
146,2732
135,2755
146,2812
228,2837
392,2833
498,2812
616,2801
776,2686
497,2778
510,2741
330,2800
144,2776
124,2805
113,2822
136,2871
231,2895
384,2873
507,2838
620,2845
789,2786
